acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,focus_lv, chill_lv,workout_lv,party_lv,pred,id,name
15205,0.0444,0.615,221253,0.711,0.0,11,0.145,-5.507000000000001,1,0.0779,144.036,4,0.711,0,0,0,0,0,7xkQdy0cy5ymoWT7nedvLz,Whatcha Say
15207,0.14,0.429,203240,0.757,0.0,1,0.144,-2.912,1,0.0306,165.03400000000002,4,0.5379999999999999,0,0,0,0,0,4qiVbHlE4gdQHM79Hx4hPD,What If
15208,0.00437,0.949,246053,0.79,0.0,8,0.0816,-5.957000000000001,1,0.0756,117.002,4,0.807,0,0,0,0,0,4NOZ35Dhucr6UlVyLOtktd,Dangerous
15209,0.397,0.66,268800,0.7070000000000001,0.0,6,0.211,-5.757999999999999,1,0.208,178.558,4,0.7609999999999999,0,1,1,1,0,7lVNTXkI3cHFvcXiI8damb,I Need a Girl (Pt. 1) [feat. Usher & Loon]
15211,0.19,0.888,266067,0.632,0.0,1,0.1009999999999999,-3.872,1,0.2189999999999999,183.958,4,0.662,0,0,0,0,0,2NBQmPrOEEjA8VbeWOQGxO,Drop It Like It's Hot
15213,0.0925,0.657,226680,0.446,0.0,1,0.0756,-12.039,1,0.295,162.78,4,0.629,0,1,1,1,0,3jcPF5qxw6XNgKWXGgKfxh,Buy U A Drink (Feat. T-Pain)
15214,0.0873,0.782,201480,0.755,7.16e-06,7,0.361,-7.758999999999999,1,0.1119999999999999,148.04,4,0.742,0,0,0,0,0,3e4wCtTSt83Cu2hFVioW4f,Nu Flow
15215,0.2689999999999999,0.8320000000000001,240747,0.87,0.0,8,0.415,-4.2,0,0.166,137.998,4,0.5770000000000001,0,0,0,0,0,6cj8s9tWTahcd0XmnM2tVj,Right Now (Na Na Na)
15218,0.0366,0.941,263373,0.631,1.8e-06,1,0.0311,-5.997999999999999,0,0.114,128.597,4,0.63,0,1,1,1,0,4PrquuUN34hswtM71OMvxS,Get Up (feat. Chamillionaire)
15221,0.0406,0.833,268400,0.6809999999999999,0.0,5,0.0926,-6.247999999999999,0,0.356,170.99400000000003,4,0.8390000000000001,0,0,0,0,0,0l08dcPEqNEUhymVBext8h,My Name Is
15222,0.0302,0.949,284200,0.6609999999999999,0.0,5,0.0454,-4.244,0,0.0572,209.008,4,0.76,0,0,0,0,0,5lc7Ci32jCD5wQoXZXT5lu,The Real Slim Shady
15223,0.47,0.848,298773,0.8540000000000001,2.29e-06,6,0.106,-3.305,0,0.0845,120.024,4,0.8759999999999999,0,0,0,0,0,2wD3LhUzTSWBJjL52TFrc7,My Band
15225,0.0308,0.856,272200,0.91,7.87e-06,4,0.14,-8.423,0,0.081,195.51,4,0.76,0,0,0,0,0,0ftGBKU81CcsYPU453BUaa,O.P.P.
15226,0.037,0.871,212747,0.7090000000000001,0.0,6,0.236,-7.212999999999999,1,0.109,213.824,4,0.7240000000000001,0,0,0,0,0,32PCjJw8mk1FrJT2FcqRtT,Let's Talk About Sex
15229,0.0421,0.605,225000,0.777,0.0,11,0.148,-4.1,1,0.0916,144.002,4,0.6920000000000001,0,0,0,0,0,7aDtiw5ohtlQSThnD4etZ6,Whatcha Say
15230,0.5760000000000001,0.693,307680,0.637,0.0,1,0.12,-5.682,0,0.371,177.235,4,0.6859999999999999,1,0,0,0,0,61Lh7ea6Lhlxz0gY2Ex6md,No Diggity
15231,0.0353,0.778,253000,0.8079999999999999,0.0,6,0.276,-8.27,0,0.085,208.992,4,0.853,0,0,0,0,0,61G2UTjb89PhHGgUssVHHz,Mo Money Mo Problems
15233,0.0636,0.652,243253,0.527,0.0,8,0.33,-9.929,1,0.0527,159.918,4,0.41,0,0,0,0,0,08MswKMv1sTslrgWfd7vt0,Gangsta's Paradise
15234,0.642,0.6940000000000001,241467,0.742,7.42e-06,5,0.0773,-3.043,0,0.249,165.002,4,0.557,0,0,0,0,0,5rf6j0SCfmbVTLWQDvc3yC,Suga Suga
15236,0.0654,0.8490000000000001,294347,0.669,0.0,1,0.536,-5.31,1,0.298,203.586,4,0.652,0,0,0,0,0,2EAdMSjtpvHog5EGr30ofa,Work It
15237,0.4479999999999999,0.733,212173,0.835,0.0,5,0.296,-4.154,0,0.0354,200.398,4,0.647,0,0,0,0,0,5Pz6tJnrS4VYeSgsHLv8zQ,Get Busy
15238,0.301,0.815,243253,0.6940000000000001,3.75e-06,5,0.5920000000000001,-5.462999999999999,0,0.2239999999999999,193.3,4,0.7979999999999999,0,1,0,0,0,3wGJ4PFh9ATj2ylGkY4RWg,Always On Time
15239,0.217,0.633,235413,0.813,0.0,4,0.0952,-7.547000000000001,0,0.0528,166.03900000000002,4,0.865,0,0,0,0,0,6yHfrV9UVyVbjSYNkRA9xO,7 Days
15240,0.3389999999999999,0.539,228920,0.6920000000000001,0.0,0,0.298,-5.881,1,0.0699,179.188,4,0.745,0,0,0,0,0,1XbDYkwbEcI7UzhOFXXua7,Foolish
15241,0.126,0.614,222440,0.6809999999999999,0.0,1,0.12,-6.135,1,0.0324,128.09799999999998,4,0.431,0,0,2,0,0,3gCycKS7GNOzZYoVGZmbKD,All My Life - Radio Edit
15242,0.000783,0.939,260493,0.8690000000000001,0.0,1,0.054,-4.624,0,0.166,200.024,4,0.8809999999999999,0,0,0,0,0,0JQwE8FEvKffVbgrp3rVYG,You Can Do It
15244,0.2019999999999999,0.905,230453,0.629,0.0,9,0.261,-4.932,1,0.281,187.826,4,0.695,0,0,0,0,0,3H88o7gziX3VKOItAz4txB,Hypnotize
15248,0.00634,0.7829999999999999,232787,0.669,0.0,5,0.0879,-4.63,0,0.0664,207.74,4,0.7140000000000001,0,0,0,0,0,3ZgfsUNjyCI46ZH12EgbBE,Just A Little
15249,0.037,0.785,199840,0.907,0.0,8,0.1689999999999999,-2.324,1,0.114,113.146,4,0.8,0,0,0,0,0,2Y8cCGK3ohVm0CQSk7yGiC,She's Got That Vibe
15250,0.1939999999999999,0.91,225427,0.675,0.0,1,0.0951,-4.138,0,0.317,179.998,4,0.7020000000000001,0,0,1,1,0,7xp7FkbxGEWcVDvL1KayoD,In Da Club - Single Version / Edit
15252,0.34,0.725,221507,0.59,7.58e-06,6,0.286,-4.178,0,0.2019999999999999,196.048,4,0.932,0,0,0,0,0,3n0JO8qf7FUaVejgYDZR4I,"Independent Woman, Pt. 1"
15253,0.212,0.653,267680,0.628,0.0,3,0.2,-4.976,0,0.0786,188.02,4,0.7070000000000001,0,0,0,0,0,2WWiZ4tkK4WONHxZksr9I0,U Remind Me
15254,0.211,0.653,205933,0.7120000000000001,0.0,9,0.108,-6.049,0,0.0312,172.782,4,0.818,0,0,0,0,0,5IpoqzAPPfP9lEXzMA6aMz,Walking Away
15255,0.147,0.74,176440,0.843,0.0,7,0.364,-5.422000000000001,1,0.241,191.868,4,0.838,0,0,2,0,0,7Bg5EBxG5hlIPrEZpAYQlc,What Would You Do? - Radio Edit
15256,0.0783,0.7390000000000001,253200,0.933,1.8e-05,2,0.0785,-4.207,1,0.0752,121.498,4,0.726,0,0,0,0,0,3Wisc4h0W8lVVSR3KlNiZu,Thong Song
15257,0.0188,0.895,221133,0.667,0.0,10,0.299,-5.31,0,0.134,214.052,4,0.857,0,1,1,1,0,2oJwGhq9TYfILJrMtuCRro,Love Sex Magic
15261,0.273,0.772,281187,0.6729999999999999,9.18e-06,4,0.475,-6.082000000000001,0,0.24,119.971,4,0.778,0,1,1,1,0,7zw5QFPrerWf8XzZW70z3L,My Love
15262,0.23,0.8640000000000001,247227,0.8440000000000001,0.000128,2,0.317,-6.425,1,0.273,158.553,4,0.7609999999999999,0,0,0,0,0,7AhlQWkTYyhAbLFizqy6d1,Boombastic
15263,0.2689999999999999,0.684,221480,0.514,8.97e-05,0,0.0623,-6.492000000000001,0,0.0431,188.164,4,0.556,0,1,1,1,0,4MCcaTuSN7j6OrcbKiuxS5,Sexy Love
15264,0.262,0.83,240747,0.857,0.0,8,0.413,-4.194,0,0.152,137.982,4,0.607,0,0,0,0,0,2VqAEP1yY5T523K7bZtL8a,Right Now (Na Na Na)
15265,0.076,0.813,195853,0.627,0.000616,11,0.131,-5.018,0,0.0486,130.011,4,0.8009999999999999,0,1,1,1,0,1B3t5xC2jzTgjDOwawchu8,Sexy Bitch (feat. Akon)
15266,0.317,0.94,212360,0.743,0.0,5,0.0909,-5.166,0,0.0475,118.988,4,0.932,0,0,0,0,0,3qKGvSu1inEZKwYQnMavNA,Smack That
15267,0.331,0.629,235800,0.532,0.0,5,0.238,-7.88,0,0.0352,180.196,4,0.619,0,0,0,0,0,1IpYDWB31L1CxDQZztadSi,Lonely
15268,0.0175,0.612,166560,0.8,0.0,6,0.1989999999999999,-4.284,1,0.1669999999999999,167.958,4,0.7859999999999999,0,0,0,0,0,6eG57n71RMwtmtmeJxinSQ,I Just Had Sex
15269,0.173,0.691,201000,0.921,0.0,8,0.331,-1.702,0,0.0533,130.072,4,0.8,0,1,1,1,0,5YPMEOJ58kfl56VHxTgwx3,Play Hard (feat. Ne-Yo & Akon)
15270,0.0921,0.72,229360,0.802,0.0,1,0.6940000000000001,-5.797000000000001,1,0.0582,124.043,4,0.723,0,1,0,0,0,2bJvI42r8EF3wxjOuDav4r,Time of Our Lives
15272,0.0225,0.7090000000000001,234360,0.745,5.2e-05,4,0.154,-6.437,0,0.0738,126.027,4,0.5760000000000001,0,0,0,0,0,0GX5oOKtU0nnx5OkhenW2i,Closer
15273,0.248,0.6579999999999999,251627,0.677,0.0,5,0.368,-6.627999999999999,1,0.0393,124.91,4,0.248,0,2,2,2,0,4kte3OcW800TPvOVgrLLj8,Let Me Love You (Until You Learn To Love Yourself)
15274,0.0382,0.6970000000000001,216440,0.807,0.0,6,0.471,-3.049,0,0.0587,127.01,4,0.732,0,1,1,1,0,5Ue25r0VGvZR7vaw3iB0gZ,Turn All the Lights On (feat. Ne-Yo)
15278,0.0266,0.762,199027,0.748,0.0,0,0.348,-4.15,0,0.033,110.009,4,0.851,0,0,0,0,0,6St9lR6dhV2tpCNVz7qfrS,In My Head
15279,0.563,0.627,217307,0.703,0.0,0,0.0962,-4.884,1,0.236,163.79399999999998,4,0.64,0,0,0,0,0,6jizk5lOUnfpaZXYMdfeC6,Trumpets
15281,0.00379,0.7509999999999999,202613,0.7829999999999999,0.0,4,0.036,-3.724,1,0.0859,119.975,4,0.816,0,0,0,0,0,2CEgGE6aESpnmtfiZwYlbV,Dynamite
15282,0.02,0.6709999999999999,206080,0.8079999999999999,0.0,2,0.134,-4.861000000000001,0,0.0652,121.956,4,0.637,0,0,1,0,0,1r3myKmjWoOqRip99CmSj1,Don't Wanna Go Home
15283,0.00439,0.731,208920,0.813,3.5000000000000004e-06,6,0.26,-7.366,0,0.065,130.028,4,0.497,0,1,1,1,0,1IDQQo4AbWYgwbxESIn5xZ,Jump (feat. Nelly Furtado)
15284,0.0802,0.6970000000000001,193296,0.621,0.0,9,0.162,-6.886,0,0.25,163.892,4,0.721,0,1,1,1,0,1MzXFDFEdndvOReLnoZ0p7,Wiggle (feat. Snoop Dogg)
15285,0.373,0.6829999999999999,257200,0.748,0.00881,8,0.06,-6.981,1,0.0366,132.486,4,0.828,0,0,0,0,0,0UzsDmdpw0Q14KU4hieQss,Fill Me In
15286,0.119,0.893,333000,0.792,0.0016,11,0.206,-8.292,0,0.148,129.975,4,0.7559999999999999,0,0,0,0,0,5hultE7GeExA3RkTvtsear,Rewind
15287,0.08,0.963,222800,0.835,0.000217,3,0.0774,-3.394,0,0.1369999999999999,108.976,4,0.852,0,0,2,0,0,2PblW8OleBJvl2DPRsWGha,When You Look At Me - Radio Edit
15288,0.31,0.596,232573,0.6609999999999999,0.0,5,0.0847,-6.239,0,0.226,129.491,5,0.86,0,1,1,1,0,5mNV8Mz59bzyuQ53gTw0c0,Where the Party At (feat. Nelly)
15289,0.2189999999999999,0.677,294093,0.531,0.0,7,0.173,-7.683,0,0.0327,182.208,4,0.57,0,1,1,1,0,0JC3ynTNoZaWjZHXzeapYy,Into You (feat. Fabolous)
15290,0.0113,0.7659999999999999,243533,0.682,0.00016,1,0.104,-5.02,1,0.0419,127.966,4,0.833,0,0,0,0,0,2u02eLj96Atd6TBxkH9YvN,S&M
15291,0.0628,0.66,204293,0.847,0.0,1,0.1119999999999999,-3.25,1,0.191,180.01,4,0.925,0,1,1,1,0,44M8gY48QHhvc6vn5be10N,Me Love
15292,0.0893,0.81,314400,0.7909999999999999,0.0,7,0.0838,-5.909,1,0.181,153.067,4,0.948,0,0,0,0,0,0FmCLEHfINGqwlyzvklNqy,Holidae In
15293,0.0939,0.649,225627,0.503,0.0,8,0.303,-8.321,1,0.047,150.07399999999998,4,0.5379999999999999,1,1,1,1,0,4UC4H4vX3bJtcgtKR0ZCFJ,Obsesion (No Es Amor) (feat. Baby Bash)
15295,0.000927,0.759,205360,0.7090000000000001,0.0,6,0.0724,-7.9,0,0.0435,202.0,4,0.743,0,0,1,0,0,6R4UyGBckLihSYXAyfI7IH,Miss California - Edit Without Pras
15296,0.216,0.769,241307,0.609,0.0,1,0.166,-5.894,1,0.357,181.902,4,0.633,0,0,0,0,0,2UPqEbhg8b2O0onMq5dHlP,London Bridge
15300,0.0603,0.687,205733,0.7929999999999999,0.0,2,0.5820000000000001,-4.254,1,0.166,214.09,4,0.7509999999999999,0,0,0,0,0,5sNESr6pQfIhL3krM8CtZn,Numb / Encore
15301,0.0371,0.6940000000000001,209600,0.6709999999999999,3.14e-05,2,0.236,-4.088,1,0.0444,167.998,4,0.466,0,0,0,0,0,57mKcbEq7nMqtJ4gqJvWcp,Talk That Talk
15304,0.0253,0.614,209107,0.574,3.2e-05,11,0.38,-7.961,1,0.466,125.173,5,0.755,0,0,0,0,0,5D2mYZuzcgjpchVY1pmTPh,Candy Shop
15305,0.1969999999999999,0.978,234057,0.687,0.0070799999999999,8,0.107,-4.957,1,0.0646,110.616,4,0.784,0,0,0,0,0,2KjpWqvSKoQh0XIAywplWn,Give It To Me
15308,0.353,0.5760000000000001,224427,0.807,0.000363,6,0.0512,-3.908,0,0.317,180.024,4,0.908,0,0,0,0,0,41bIQPBE1lFN0mmw6Lmssz,21 Questions
15309,0.0901,0.8,203360,0.633,0.0,8,0.0315,-4.875,0,0.0514,191.906,4,0.836,0,0,0,0,0,0sNY3XS9Tz1P957KZrQ6GZ,It's Like That
15310,0.0476,0.872,223080,0.872,0.00112,1,0.0543,-6.327999999999999,1,0.139,116.948,4,0.809,0,0,0,0,0,2aI21FnmY7TJVKeMaoQZ0t,Say It Right
15311,0.515,0.736,221933,0.74,0.0,0,0.0468,-2.18,1,0.0786,140.141,4,0.8029999999999999,0,0,0,0,0,66TRwr5uJwPt15mfFkzhbi,Crank That (Soulja Boy)
15312,0.15,0.866,250747,0.7490000000000001,0.0,2,0.0614,-3.977,1,0.253,184.148,4,0.8909999999999999,0,0,0,0,0,0l3GEbH3CviUytD6iX4wzg,Right Thurr
15315,0.0405,0.677,192107,0.682,0.0,9,0.0351,-6.879,1,0.0361,212.558,4,0.875,0,0,0,0,0,0BBOLOV5JntPL3341swIre,Turn Me On
15316,0.143,0.743,235133,0.767,0.0,6,0.0421,-2.944,1,0.168,170.53900000000002,4,0.82,0,0,0,0,0,6eMUX2F0DsESGThHTZ2wG5,Angel
15317,0.0679,0.967,242800,0.599,0.0,7,0.0526,-5.659,0,0.0706,117.0,4,0.964,0,1,1,1,0,4Lvc9SbPc0svm9TEoMgFzB,SexyBack (feat. Timbaland)
15319,0.00798,0.826,226293,0.67,0.0,2,0.495,-5.559,1,0.1689999999999999,148.014,4,0.794,0,0,0,0,0,6MBEjJlXQYXr8dfxDvZuoA,Do It To It
15320,0.103,0.727,235213,0.974,0.000532,4,0.174,-2.261,0,0.0664,159.05200000000002,4,0.965,0,0,2,1,0,2PpruBYCo4H7WOBJ7Q2EwM,Hey Ya! - Radio Mix
15321,0.0655,0.6859999999999999,264893,0.622,6.32e-05,11,0.11,-7.007000000000001,0,0.0369,188.016,4,0.807,0,1,1,1,0,3wvg3Jpee5NzpSBZhBqFdE,If You Had My Love
15322,0.0335,0.818,261133,0.653,5.46e-06,1,0.22,-8.396,1,0.204,199.862,4,0.5329999999999999,0,1,1,1,0,31bf9SEOppLU6lQ85d8om6,Ghetto Supastar (That is What You Are) (feat. Ol' Dirty Bastard & Mýa)
15323,0.0504,0.753,191693,0.885,0.000958,3,0.366,-5.509,0,0.0394,205.57,4,0.863,0,0,2,0,0,4h9TZLHS7AZ30pt5c1o5Em,Work - Freemasons Radio Edit
15325,0.00603,0.782,243800,0.7040000000000001,1.23e-05,10,0.944,-10.342,0,0.158,187.034,4,0.599,0,0,0,0,0,50jzaB4NVS3mO6rRIE7mmm,Tequila
15327,0.0101,0.727,212507,0.68,0.0,2,0.0821,-4.498,1,0.0286,132.012,4,0.728,0,0,0,0,0,6cmm1LMvZdB5zsCwX5BjqE,Down
15328,0.0208,0.747,224653,0.937,0.0,0,0.29,-5.746,1,0.0453,207.952,4,0.7390000000000001,0,0,0,0,0,3bC1ahPIYt1btJzSSEyyrF,Whistle
15329,0.136,0.726,209467,0.795,0.0,9,0.698,-4.6530000000000005,1,0.0289999999999999,115.995,4,0.952,0,0,0,0,0,7rbWpbXVwY2DFrZpWYPtVj,Hey Porsche
15330,0.0219,0.77,283400,0.684,6.159999999999999e-05,0,0.128,-6.854,1,0.0768,130.03,4,0.479,0,0,0,0,0,4DMPn1rEujpIJIvjy9HKV8,Scream & Shout
15331,0.1009999999999999,0.835,272533,0.687,0.0,5,0.132,-3.18,1,0.184,188.118,4,0.828,0,1,1,1,0,0uqPG793dkDDN7sCUJJIVC,Where Is The Love?
15337,0.386,0.7979999999999999,221040,0.532,4.31e-05,7,0.196,-4.329,0,0.0489,193.984,4,0.372,0,0,0,0,0,1kXmApTm4wonqscYBoLwxj,All Hands on Deck
15338,0.0957,0.8340000000000001,224173,0.623,4.07e-06,0,0.0625,-6.236000000000001,0,0.06,136.98,4,0.499,0,0,0,0,0,3K67L83YEiEo6Wyir4pkDU,Fuck It (I Don't Want You Back)
15340,0.0583,0.688,230493,0.835,2.87e-06,8,0.0795,-4.162,1,0.0911,169.71599999999998,4,0.88,0,1,1,1,0,546QTayX6j4GcZsfTRrVnL,Remember the Name (feat. Styles of Beyond)
15341,0.0596,0.951,248600,0.623,4.36e-05,8,0.251,-3.603,1,0.0503,121.006,4,0.957,0,0,0,0,0,6v6WjsyLdY189IewecL2x7,Just Lose It
15342,0.0693,0.595,224093,0.923,0.0,7,0.505,-3.449,1,0.144,125.029,4,0.782,0,1,1,1,0,5SS1ATu7p8dTy3JakkGKoa,Backseat (feat. The Cataracs & Dev)
15343,0.178,0.6859999999999999,249120,0.588,0.0,7,0.0954,-8.343,0,0.0554,189.038,4,0.617,0,1,1,1,0,7GaFYUqP2WdR4KTPk7cXoP,Let Me Love You
15344,0.23,0.659,235133,0.812,0.0,4,0.0951,-7.499,0,0.0487,166.02599999999998,4,0.888,0,0,0,0,0,0gPQTLaqHDgdupKEok7J2x,7 Days
15345,0.0616,0.85,291782,0.7,1.8e-06,7,0.244,-6.49,1,0.0478,203.75,4,0.722,0,0,0,0,0,3Gf5nttwcX9aaSQXRWidEZ,Ride Wit Me
15346,0.0564,0.8320000000000001,238800,0.391,0.0,8,0.2239999999999999,-8.504,1,0.0629,209.922,4,0.436,0,1,1,1,0,5sUlaoVcLPk2Wr695jp6dd,Bartender (feat. Akon)
15347,0.0111,0.693,227960,0.547,0.0,1,0.0677,-8.127,1,0.114,160.056,4,0.612,0,1,1,1,0,4gFXY5yvHayGckJndafYQE,Buy U a Drank (Shawty Snappin') (feat. Yung Joc)
15348,0.283,0.5479999999999999,207507,0.5539999999999999,0.0,9,0.0708,-6.408,1,0.0587,159.836,4,0.382,0,0,0,0,0,2lgz3yy1AyoceOVOOBmiOS,Stickwitu
15349,0.0996,0.715,204733,0.665,0.0,4,0.2239999999999999,-7.736000000000001,0,0.0502,157.004,4,0.84,0,0,0,0,0,2H1l4JczUDbiWfQtQElB05,Touch My Body
15353,0.2269999999999999,0.774,234840,0.552,0.0,8,0.206,-6.053999999999999,1,0.0503,127.176,4,0.503,0,0,0,0,0,2ovm5VZJ36s3HKF8nkcIZI,Sexy Lady
15355,0.431,0.5660000000000001,233467,0.7659999999999999,0.0,2,0.1009999999999999,-5.0360000000000005,1,0.0399,168.005,4,0.547,0,0,0,0,0,1oi3vkeOGXAd3qljM5o9Oe,Tattoo
15356,0.251,0.7090000000000001,295720,0.65,2.32e-05,7,0.0731,-7.371,1,0.273,176.141,4,0.5429999999999999,0,0,0,0,0,6m5jURnwGHY1pVw0sJqBBq,"Sorry, Blame It On Me"
15357,0.206,0.736,194080,0.718,0.0,11,0.186,-3.605,1,0.0299,130.05700000000002,4,0.682,0,0,0,0,0,1TEXhp3NMV9U3xvWFZy5Xq,Solo
15360,0.298,0.7879999999999999,266827,0.585,0.0,10,0.346,-4.884,1,0.0559,136.002,4,0.84,0,0,0,0,0,4n40hvXBCDQba3DO5BOm6P,Bye Bye
15361,0.0825,0.7659999999999999,205160,0.6920000000000001,0.0,1,0.0384,-4.672,1,0.0289,204.056,4,0.691,0,1,0,0,0,7rFe0uEHuONOTavUfaxEcS,One Step At a Time
15363,0.0242,0.855,210307,0.6679999999999999,0.0,11,0.102,-4.892,1,0.0644,125.846,4,0.8029999999999999,0,0,0,0,0,7yws3pF3FFguwT2Psi6c15,Do You Remember
15364,0.0953,0.63,249867,0.504,0.0,6,0.308,-6.152,1,0.0334,179.892,4,0.487,0,0,0,0,0,1oQZk2bKBLgP1cbuFKvjkq,If I Were a Boy
15365,0.318,0.626,223253,0.67,0.0,7,0.0429,-5.381,1,0.0534,146.844,4,0.523,0,0,0,0,0,7neVcKsbivjMDIkdfoao5m,Bow Chicka Wow Wow
15366,0.1009999999999999,0.835,272533,0.687,0.0,5,0.132,-3.18,1,0.184,188.118,4,0.828,0,1,1,1,0,1FreAz1lmnDi5aKLB6GdFM,Where Is The Love?
15367,0.29,0.6970000000000001,199920,0.688,0.0,6,0.308,-4.551,1,0.0362,121.962,4,0.6659999999999999,0,0,0,0,0,4AxLiDUxN5mQYr6WPbDwgN,So Big
15368,0.462,0.636,243987,0.5579999999999999,0.0,7,0.062,-7.0760000000000005,1,0.0245,200.226,4,0.5720000000000001,1,1,1,1,0,7yxwAEwY9LD120AcB4nGJx,Don't Love You No More (I'm Sorry)
15369,0.16,0.84,188493,0.5710000000000001,0.0,10,0.406,-7.421,1,0.0797,116.59,4,0.617,0,1,1,1,0,3LN41NUdHkyNqQhi9gExMm,Hypnotized (feat. Akon)
15370,0.282,0.746,274227,0.4429999999999999,0.0,1,0.14,-7.693,0,0.0771,119.311,4,0.272,0,0,0,0,0,3w8Mw9GHYepoTWOSdiyosj,Incomplete
15372,0.203,0.757,254027,0.557,0.00595,0,0.0773,-8.744,1,0.0328,131.74200000000002,4,0.415,0,2,0,0,0,7wdFJbQooaXWEdjD9dSiBH,Time After Time
15373,0.0659,0.7559999999999999,218400,0.612,0.0,5,0.2739999999999999,-4.371,1,0.0317,111.572,4,0.452,0,0,0,0,0,3tSuRiNgJmMqmYR23dCqnR,I Hate This Part
15374,0.136,0.745,247361,0.589,6.36e-05,10,0.122,-5.659,0,0.0382,126.75,4,0.688,0,0,0,0,0,48LssaV9HGhvHPYpT2uUev,All I Want
15376,0.0434,0.765,262291,0.48,0.0147,8,0.0687,-7.896,1,0.0448,134.035,4,0.6409999999999999,0,1,1,1,0,7tjbm60E0t7SerbiG61cce,Love You Down
15377,0.0499,0.852,227600,0.618,0.0,0,0.331,-4.753,1,0.0696,189.546,4,0.675,0,0,0,0,0,7qnVizJOlFr3ggbwm3CQK8,It Wasn't Me
15378,0.0816,0.757,186547,0.5589999999999999,0.0,1,0.33,-5.995,1,0.0488,133.028,4,0.852,0,1,1,1,0,2jDxgVEoBgTRyw52qbCMdI,Ignition - Remix
15379,0.143,0.802,235133,0.77,0.0,6,0.0424,-2.998,1,0.0925,170.572,4,0.778,0,0,0,0,0,7xHsIaGEmiZunovi6oFtQz,Angel
15380,0.365,0.636,235987,0.5660000000000001,0.0003529999999999,6,0.0917,-7.16,0,0.106,151.894,4,0.425,0,0,0,0,0,6LxSe8YmdPxy095Ux6znaQ,Headlines
15381,0.665,0.731,254533,0.644,0.0,0,0.11,-5.348,1,0.0343,129.94,4,0.691,0,0,0,0,0,7aypCcPYXxoa9wBMe0vjTP,Mad
15382,0.0984,0.621,256133,0.481,0.0,11,0.241,-8.016,1,0.0371,130.00799999999998,4,0.679,0,0,0,0,0,0DBIL8arX0Zo6eAuxNIpik,Bump n' Grind
15384,0.48,0.6679999999999999,232000,0.6729999999999999,0.0,1,0.1939999999999999,-5.714,1,0.145,171.812,4,0.727,0,0,0,0,0,6glklpxk7EtKIdxA3kYQS5,Miss Independent
15385,0.134,0.662,252120,0.693,0.0,3,0.145,-4.298,1,0.0698,172.018,4,0.655,0,0,1,1,0,7ByfFjT83MNmisdzhZ50Fv,With You
15386,0.4,0.8490000000000001,308827,0.639,0.0,1,0.0751,-5.364,0,0.209,177.28599999999997,4,0.7170000000000001,1,0,0,0,0,3zhb9gPQ0JsYyb4OLp4WRE,No Diggity
15387,0.203,0.6659999999999999,243920,0.87,0.0,11,0.0851,-5.004,0,0.246,160.014,4,0.9,0,0,0,0,0,2Adn2LNgkHMH5TelQVAu4n,Pretty Girl Rock
15389,0.431,0.5660000000000001,233467,0.7659999999999999,0.0,2,0.1009999999999999,-5.0360000000000005,1,0.0399,168.005,4,0.547,0,0,0,0,0,3Ui2jdyxbZQrZohfM0NOgG,Tattoo
15392,0.0814,0.368,233747,0.53,0.0,0,0.377,-7.242000000000001,1,0.102,170.762,4,0.325,0,2,2,2,0,0TJRfA2MIIRd3tTDK9tPPf,Angels Cry Remix - Remix
15393,0.107,0.693,291907,0.5329999999999999,0.0,2,0.0695,-10.954,0,0.0402,127.661,4,0.568,0,0,0,0,0,71EHOyEOhNx1SzTebRRyng,Weak
15396,0.0618,0.733,204147,0.605,0.0366,2,0.251,-11.012,1,0.0836,209.94,4,0.9,0,0,2,1,0,5xt3OoGk8PdLImcxbQjiqD,Officially Missing You - Midi Mafia Mix aka Radio Main
15398,0.033,0.6559999999999999,347973,0.882,0.0,0,0.67,-3.011,1,0.0941,183.322,4,0.782,0,1,1,1,0,2IZXmqkq0BV89vnuchNe8s,California Love
15399,0.144,0.424,152816,0.539,0.0,7,0.965,-20.883000000000003,1,0.286,188.584,4,0.366,0,0,0,0,0,5AAHRAA47XXy86uF0AubA6,Nuthin' But A 'G' Thang
15400,0.255,0.899,193467,0.713,0.0,6,0.0708,-2.752,0,0.366,180.102,4,0.777,0,0,0,0,0,7iL6o9tox1zgHpKUfh9vuC,In Da Club
15401,0.1889999999999999,0.787,303053,0.799,0.0,8,0.3,-4.68,0,0.0993,143.05200000000002,4,0.835,0,0,0,0,0,3kZoay4ANo86ehb6s4RwS9,Ridin'
15406,0.0561,0.853,227600,0.606,0.0,0,0.313,-4.596,1,0.0713,189.518,4,0.654,0,0,0,0,0,3WkibOpDF7cQ5xntM1epyf,It Wasn't Me
15408,0.201,0.804,222162,0.489,5.05e-05,9,0.0736,-7.302,0,0.1889999999999999,148.02100000000002,4,0.4039999999999999,0,0,0,0,0,1ctG6RPE7ouiEaya6FBSkX,Only Girl
15409,0.155,0.634,204290,0.472,0.0,3,0.1159999999999999,-8.743,0,0.0772,164.972,4,0.7390000000000001,0,1,1,1,0,6u24cRDn2mTKcXxxtgmIsV,Tyrant (feat. Jorja Smith)
